date,sku_id,units_sold,revenue,unit_price,promo_flag
2011-09-12,23424,18,89.1,4.95,1
2011-09-12,23425,6,14.940000000000001,2.49,1
2011-09-12,23426,66,171.54000000000002,2.7566666666666664,1
2011-09-12,23427,5,54.1,11.45,1
2011-09-12,23431,24,19.919999999999998,0.83,1
2011-09-12,23432,12,9.959999999999999,0.83,1
2011-09-12,23433,12,9.959999999999999,0.83,1
2011-09-12,23434,12,24.96,2.08,0
2011-09-12,23435,12,24.96,2.08,1
2011-09-12,23436,36,45.0,1.25,1
2011-09-12,23437,24,30.0,1.25,1
2011-09-12,23438,24,30.0,1.25,1
2011-09-12,23439,22,46.2,2.1,1
2011-09-12,23445,20,16.599999999999998,0.83,1
2011-09-12,23546,25,10.5,0.42,0
2011-09-12,23547,25,10.5,0.42,0
2011-09-12,23551,36,14.04,0.39,1
2011-09-12,23559,2,4.16,2.08,1
2011-09-12,23611,8,19.92,2.49,0
2011-09-12,35599D,1,5.79,5.79,0
2011-09-12,35916B,1,1.63,1.63,0
2011-09-12,35970,12,20.28,1.69,1
2011-09-12,37446,32,40.0,1.25,1
2011-09-12,46000S,12,17.4,1.45,0
2011-09-12,46776A,1,4.13,4.13,1
2011-09-12,46776B,2,9.9,4.95,1
2011-09-12,46776C,2,9.9,4.95,1
2011-09-12,46776E,1,4.13,4.13,1
2011-09-12,47471,1,1.46,1.46,0
2011-09-12,47503A,24,10.08,0.42,1
2011-09-12,47504H,14,11.06,0.79,1
2011-09-12,47504K,24,18.96,0.79,1
2011-09-12,47559B,1,1.25,1.25,1
2011-09-12,47566,19,99.89,6.118,1
2011-09-12,47567B,1,5.95,5.95,1
2011-09-12,47590B,1,5.45,5.45,1
2011-09-12,47594A,1,1.95,1.95,1
2011-09-12,47594B,1,1.95,1.95,1
2011-09-12,48138,32,226.56,7.080000000000001,1
2011-09-12,48184,10,70.8,7.08,1
2011-09-12,48187,13,95.55,7.859999999999999,1
2011-09-12,48194,1,8.25,8.25,1
2011-09-12,51014A,12,4.68,0.39,1
2011-09-12,71053,2,7.5,3.75,1
2011-09-12,71459,96,69.12,0.72,1
2011-09-12,71477,32,110.56,3.62,1
2011-09-12,72351A,13,27.300000000000004,2.1,1
2011-09-12,72351B,1,2.1,2.1,1
2011-09-12,72586,4,1.68,0.42,1
2011-09-12,72741,216,270.0,1.25,1
2011-09-12,78033,1,5.95,5.95,0
2011-09-12,79000,12,10.2,0.85,1
2011-09-12,79063C,5,0.95,0.19,0
2011-09-12,79066K,1,0.85,0.85,1
2011-09-12,79302M,2,5.9,2.95,1
2011-09-12,79321,34,176.3,5.483333333333333,1
2011-09-12,82001S,4,15.0,3.75,1
2011-09-12,82011A,1,3.75,3.75,1
2011-09-12,82482,18,53.10000000000001,2.9500000000000006,1
2011-09-12,82483,4,27.8,6.95,1
2011-09-12,82484,2,33.26,16.63,0
2011-09-12,82486,10,89.5,8.95,1
2011-09-12,82494L,12,35.400000000000006,2.9500000000000006,1
2011-09-12,82551,4,5.8,1.45,1
2011-09-12,82552,8,11.6,1.45,1
2011-09-12,82567,7,14.23,1.865,1
2011-09-12,82580,1,0.55,0.55,1
2011-09-12,82582,24,50.400000000000006,2.1,1
2011-09-12,82583,12,25.200000000000003,2.1,1
2011-09-12,82600,36,75.60000000000001,2.1,1
2011-09-12,82613B,1,1.25,1.25,1
2011-09-12,82613D,1,1.25,1.25,1
2011-09-12,84030E,9,38.25,4.25,1
2011-09-12,84032A,1,3.29,3.29,1
2011-09-12,84050,1,4.13,4.13,0
2011-09-12,84077,48,13.919999999999998,0.29,1
2011-09-12,84347,10,25.5,2.55,1
2011-09-12,84375,12,25.200000000000003,2.1,1
2011-09-12,84378,12,17.4,1.45,1
2011-09-12,84536A,1,0.83,0.83,0
2011-09-12,84536B,1,0.83,0.83,0
2011-09-12,84568,28,11.76,0.42,0
2011-09-12,84592,1,5.79,5.79,0
2011-09-12,84598,5,2.1,0.42,0
2011-09-12,84692,26,11.33,0.625,1
2011-09-12,84754,12,15.0,1.25,1
2011-09-12,84806B,6,8.7,1.45,0
2011-09-12,84818,24,18.96,0.79,1
2011-09-12,84836,22,27.5,1.25,1
2011-09-12,84879,48,92.56,2.0475,1
2011-09-12,84912B,1,3.29,3.29,1
2011-09-12,84926D,4,1.16,0.29,1
2011-09-12,84946,12,15.0,1.25,1
2011-09-12,84947,92,101.32000000000001,1.2025000000000001,1
2011-09-12,84949,4,6.6,1.65,1
2011-09-12,84968E,2,49.92,24.96,0
2011-09-12,84968F,2,25.5,12.75,1
2011-09-12,84970L,48,60.0,1.25,1
2011-09-12,84971S,2,1.7,0.85,1
2011-09-12,84978,18,22.5,1.25,1
2011-09-12,84987,24,34.8,1.45,1
2011-09-12,84988,12,17.4,1.45,1
2011-09-12,84997B,4,16.6,4.15,1
2011-09-12,84997D,4,16.6,4.15,1
2011-09-12,85032C,13,9.43,1.14,1
2011-09-12,85032D,48,31.200000000000003,0.65,1
2011-09-12,85035A,12,51.0,4.25,1
2011-09-12,85039A,1,1.63,1.63,1
2011-09-12,85039B,5,8.23,1.64,1
2011-09-12,85040A,2,3.3,1.65,1
2011-09-12,85048,9,71.55,7.95,1
2011-09-12,85049E,15,18.75,1.25,1
2011-09-12,85049G,3,3.75,1.25,1
2011-09-12,85049H,1,0.83,0.83,1
2011-09-12,85053,13,27.300000000000004,2.1,1
2011-09-12,85061W,24,20.4,0.85,1
2011-09-12,85071A,48,18.72,0.39,1
2011-09-12,85071B,72,28.08,0.39,1
2011-09-12,85071C,24,9.36,0.39,1
2011-09-12,85078,24,4.5600000000000005,0.19,1
2011-09-12,85099B,83,195.19,2.33625,1
2011-09-12,85099C,14,37.32,3.105,1
2011-09-12,85099F,1,4.13,4.13,0
2011-09-12,85114A,120,174.0,1.45,1
2011-09-12,85114C,60,87.0,1.45,1
2011-09-12,85123A,117,322.39,3.255,1
2011-09-12,85130C,24,18.96,0.79,1
2011-09-12,85131B,2,1.66,0.83,1
2011-09-12,85150,30,76.5,2.55,1
2011-09-12,85152,12,25.200000000000003,2.1,1
2011-09-12,85170D,2,8.26,4.13,0
2011-09-12,85184C,6,17.700000000000003,2.95,1
2011-09-12,85199L,48,31.200000000000003,0.65,1
2011-09-12,85203,1,0.79,0.79,0
2011-09-12,85230G,24,6.959999999999999,0.29,0
2011-09-12,90086,1,1.63,1.63,0
2011-09-12,90124C,1,9.95,9.95,0
2011-09-12,DOT,1,228.33,228.33,1
2011-09-13,10135,1,2.46,2.46,0
2011-09-13,15036,40,36.4,1.0966666666666667,1
2011-09-13,15056BL,2,11.9,5.95,1
2011-09-13,15056N,66,332.7,5.7,1
2011-09-13,15056P,3,17.85,5.95,1
2011-09-13,15056bl,1,12.46,12.46,0
2011-09-13,15056n,1,12.46,12.46,0
2011-09-13,15060B,10,37.5,3.75,1
2011-09-13,16008,24,2.88,0.12,1
2011-09-13,16156S,25,10.5,0.42,0
2011-09-13,16161U,25,10.5,0.42,0
2011-09-13,16162L,8,5.2,0.65,1
2011-09-13,16162M,5,2.1,0.42,0
2011-09-13,16168M,5,2.1,0.42,1
2011-09-13,16237,3,1.26,0.42,0
2011-09-13,17012A,9,7.65,0.85,1
2011-09-13,17012B,8,6.8,0.85,1
2011-09-13,17012C,8,6.8,0.85,1
2011-09-13,17012D,5,4.25,0.85,1
2011-09-13,17012F,10,8.5,0.85,1
2011-09-13,17084A,25,5.25,0.21,0
2011-09-13,17084J,25,5.25,0.21,0
2011-09-13,17084N,25,5.25,0.21,1
2011-09-13,17084P,25,5.25,0.21,1
2011-09-13,17084R,144,30.24,0.21,0
2011-09-13,20652,1,1.25,1.25,1
2011-09-13,20657,2,2.5,1.25,1
2011-09-13,20668,24,2.88,0.12,1
2011-09-13,20674,3,3.75,1.25,1
2011-09-13,20675,3,3.75,1.25,1
2011-09-13,20676,3,3.75,1.25,1
2011-09-13,20677,7,13.59,1.855,1
2011-09-13,20679,3,17.85,5.95,1
2011-09-13,20682,1,6.63,6.63,0
2011-09-13,20685,3,24.75,8.25,1
2011-09-13,20686,6,19.5,3.25,1
2011-09-13,20711,9,28.97,3.4466666666666668,1
2011-09-13,20712,136,284.63,2.715,1
2011-09-13,20713,346,665.4799999999999,2.9171428571428573,1
2011-09-13,20717,4,6.21,1.6533333333333333,1
2011-09-13,20718,3,9.04,2.875,0
2011-09-13,20719,46,87.39999999999999,1.655,1
2011-09-13,20723,29,58.46,1.2525,1
2011-09-13,20724,66,112.4,1.14875,1
2011-09-13,20725,51,86.63,1.96,1
2011-09-13,20726,34,59.41,2.1228571428571428,1
2011-09-13,20727,88,194.85,2.017777777777778,1
2011-09-13,20728,77,165.11,2.339166666666667,1
2011-09-13,20733,3,2.4899999999999998,0.83,1
2011-09-13,20749,2,15.9,7.95,1
2011-09-13,20752,2,4.2,2.1,1
2011-09-13,20754,3,6.300000000000001,2.1,1
2011-09-13,20755,13,11.049999999999999,0.85,1
2011-09-13,20757,1,0.85,0.85,1
2011-09-13,20758,9,7.6499999999999995,0.85,1
2011-09-13,20760,9,7.6499999999999995,0.85,1
2011-09-13,20771,6,15.299999999999999,2.55,1
2011-09-13,20772,6,15.299999999999999,2.55,1
2011-09-13,20774,5,8.19,1.6366666666666667,1
2011-09-13,20777,2,3.26,1.63,1
2011-09-13,20829,4,8.4,2.1,1
2011-09-13,20914,39,107.92999999999999,4.27,1
2011-09-13,20956,1,2.46,2.46,0
2011-09-13,20963,10,12.5,1.25,1
2011-09-13,20969,8,30.0,3.75,1
2011-09-13,20970,37,125.79,3.5700000000000003,1
2011-09-13,20971,37,47.46,1.5525,1
2011-09-13,20972,49,62.46,1.492,1
2011-09-13,20974,48,31.200000000000003,0.65,1
2011-09-13,20977,1,2.46,2.46,1
2011-09-13,20978,2,4.92,2.46,0
2011-09-13,20979,30,39.92,1.6533333333333333,1
2011-09-13,20982,1,0.85,0.85,1
2011-09-13,20984,24,6.959999999999999,0.29,1
2011-09-13,20996,36,6.840000000000001,0.19,1
2011-09-13,21000,1,4.25,4.25,1
2011-09-13,21034,8,7.6,0.95,0
2011-09-13,21035,16,58.0,4.0,1
2011-09-13,21041,4,26.52,6.63,0
2011-09-13,21042,6,35.7,5.95,1
2011-09-13,21058,4,3.4,0.85,1
2011-09-13,21060,4,3.4,0.85,1
2011-09-13,21061,4,3.4,0.85,1
2011-09-13,21063,5,4.25,0.85,1
2011-09-13,21068,2,2.5,1.25,1
2011-09-13,21070,1,1.25,1.25,1
2011-09-13,21080,28,23.8,0.85,1
2011-09-13,21086,8,5.2,0.65,1
2011-09-13,21094,4,3.32,0.83,1
2011-09-13,21109,1,6.75,6.75,1
2011-09-13,21115,2,13.5,6.75,1
2011-09-13,21116,3,14.850000000000001,4.95,1
2011-09-13,21121,8,10.0,1.25,1
2011-09-13,21122,4,5.0,1.25,1
2011-09-13,21124,4,5.0,1.25,1
2011-09-13,21135,8,13.52,1.69,1
2011-09-13,21136,32,54.08,1.69,1
2011-09-13,21137,4,29.84,7.46,0
2011-09-13,21154,32,64.48,2.27,1
2011-09-13,21155,10,44.78,3.755,1
2011-09-13,21156,14,29.48,2.495,1
2011-09-13,21158,24,9.36,0.39,1
2011-09-13,21159,24,9.36,0.39,1
2011-09-13,21165,2,3.38,1.69,1
2011-09-13,21166,31,66.53,2.4899999999999998,1
2011-09-13,21167,25,5.25,0.21,1
2011-09-13,21169,17,28.73,1.69,1
2011-09-13,21172,1,4.13,4.13,0
2011-09-13,21174,1,2.08,2.08,1
2011-09-13,21175,43,109.64999999999999,2.55,1
2011-09-13,21181,19,39.900000000000006,2.1,1
2011-09-13,21194,12,7.800000000000001,0.65,1
2011-09-13,21208,12,4.68,0.39,1
2011-09-13,21209,12,4.68,0.39,1
2011-09-13,21210,194,281.29999999999995,1.45,1
2011-09-13,21212,810,371.65,1.1855555555555555,1
2011-09-13,21213,625,267.28,1.0166666666666668,1
2011-09-13,21216,4,19.8,4.95,1
2011-09-13,21217,2,30.74,15.37,1
2011-09-13,21220,10,12.5,1.25,1
2011-09-13,21224,11,13.33,1.04,1
2011-09-13,21231,12,15.0,1.25,1
2011-09-13,21232,105,151.28,2.104,1
2011-09-13,21238,2,1.7,0.85,1
2011-09-13,21239,6,8.219999999999999,1.24,1
2011-09-13,21240,6,8.219999999999999,1.24,1
2011-09-13,21244,2,6.58,3.29,0
2011-09-13,21257,2,15.9,7.95,1
2011-09-13,21258,2,49.92,24.96,0
2011-09-13,21259,2,11.9,5.95,1
2011-09-13,21260,3,19.89,6.63,0
2011-09-13,21262,1,7.46,7.46,1
2011-09-13,21289,32,40.0,1.25,1
2011-09-13,21291,32,27.2,0.85,1
2011-09-13,21292,32,27.2,0.85,1
2011-09-13,21314,56,113.72000000000001,2.6933333333333334,1
2011-09-13,21328,7,13.189999999999998,2.4699999999999998,1
2011-09-13,21356,1,0.83,0.83,1
2011-09-13,21364,1,6.75,6.75,1
2011-09-13,21380,16,47.2,2.95,1
2011-09-13,21381,14,23.659999999999997,1.69,1
2011-09-13,21382,12,9.0,0.75,1
2011-09-13,21385,24,20.4,0.85,1
2011-09-13,21389,24,20.4,0.85,1
2011-09-13,21390,24,30.0,1.25,1
2011-09-13,21394,6,9.78,1.63,1
2011-09-13,21407,3,12.75,4.25,1
2011-09-13,21411,6,25.5,4.25,1
2011-09-13,21428,1,4.25,4.25,1
2011-09-13,21430,2,14.92,7.46,0
2011-09-13,21464,2,8.5,4.25,0
2011-09-13,21468,1,7.46,7.46,0
2011-09-13,21471,1,3.75,3.75,1
2011-09-13,21479,4,25.08,6.27,1
2011-09-13,21481,3,14.129999999999999,5.1899999999999995,1
2011-09-13,21484,3,24.869999999999997,8.29,0
2011-09-13,21485,53,228.75,4.716666666666667,1
2011-09-13,21494,13,27.14,2.1574999999999998,1
2011-09-13,21498,25,10.5,0.42,0
2011-09-13,21503,25,10.5,0.42,0
2011-09-13,21504,36,15.120000000000001,0.42,1
2011-09-13,21506,26,11.74,0.5566666666666666,1
2011-09-13,21507,13,5.87,0.625,1
2011-09-13,21508,24,10.08,0.42,1
2011-09-13,21509,13,5.87,0.625,1
2011-09-13,21519,12,5.04,0.42,1
2011-09-13,21524,13,95.55,7.9575,1
2011-09-13,21535,7,17.849999999999998,2.55,1
2011-09-13,21539,3,14.850000000000001,4.95,1
2011-09-13,21555,3,7.38,2.46,1
2011-09-13,21563,6,17.7,2.95,1
2011-09-13,21564,1,5.79,5.79,0
2011-09-13,21576,3,6.75,2.25,1
2011-09-13,21581,2,4.5,2.25,1
2011-09-13,21584,10,16.5,1.65,0
2011-09-13,21586,12,30.599999999999998,2.55,0
2011-09-13,21591,24,30.0,1.25,1
2011-09-13,21629,1,15.79,15.79,0
2011-09-13,21668,38,54.72,1.72,1
2011-09-13,21669,42,58.5,1.3833333333333335,1
2011-09-13,21670,30,41.099999999999994,1.35,1
2011-09-13,21671,21,44.61,2.27,1
2011-09-13,21672,38,54.72,1.6524999999999999,1
2011-09-13,21673,12,17.4,1.45,1
2011-09-13,21675,6,5.1,0.85,1
2011-09-13,21676,6,5.1,0.85,1
2011-09-13,21677,18,15.299999999999999,0.85,1
2011-09-13,21679,18,15.299999999999999,0.85,1
2011-09-13,21682,1,9.96,9.96,0
2011-09-13,21684,1,2.46,2.46,0
2011-09-13,21703,22,9.649999999999999,0.5566666666666666,1
2011-09-13,21704,12,10.2,0.85,1
2011-09-13,21715,4,19.84,4.96,1
2011-09-13,21716,4,19.84,4.96,0
2011-09-13,21719,12,10.2,0.85,1
2011-09-13,21731,31,67.67,2.6799999999999997,1
2011-09-13,21733,13,38.35,2.9500000000000006,1
2011-09-13,21739,7,20.160000000000004,2.705,1
2011-09-13,21743,2,5.9,2.95,1
2011-09-13,21745,5,18.75,3.75,1
2011-09-13,21754,25,141.85000000000002,5.983333333333333,1
2011-09-13,21755,2,18.71,9.355,1
2011-09-13,21756,1,6.25,6.25,1
2011-09-13,21770,38,167.91,6.386666666666667,1
2011-09-13,21773,3,7.38,2.46,0
2011-09-13,21774,15,22.38,1.855,1
2011-09-13,21775,4,9.84,2.46,0
2011-09-13,21787,31,29.47,1.11,1
2011-09-13,21788,6,5.1,0.85,1
2011-09-13,21789,1,1.63,1.63,0
2011-09-13,21790,50,44.059999999999995,1.162,1
2011-09-13,21791,13,17.46,1.855,1
2011-09-13,21794,3,11.850000000000001,3.95,1
2011-09-13,21802,20,8.4,0.42,1
2011-09-13,21808,3,11.25,3.75,1
2011-09-13,21809,5,6.25,1.25,1
2011-09-13,21810,5,6.25,1.25,1
2011-09-13,21811,1,2.46,2.46,0
2011-09-13,21817,10,8.5,0.85,1
2011-09-13,21818,11,10.129999999999999,1.24,1
2011-09-13,21819,10,8.5,0.85,1
2011-09-13,21822,6,11.7,1.95,1
2011-09-13,21829,72,15.12,0.21,1
2011-09-13,21833,12,20.28,1.69,1
2011-09-13,21844,6,17.700000000000003,2.95,1
2011-09-13,21866,3,4.96,1.6533333333333333,1
2011-09-13,21871,1,1.65,1.65,1
2011-09-13,21873,1,1.25,1.25,1
2011-09-13,21877,1,1.65,1.65,1
2011-09-13,21880,1,0.42,0.42,1
2011-09-13,21888,7,29.96,5.605,1
2011-09-13,21889,17,27.3,1.855,1
2011-09-13,21890,1,5.79,5.79,0
2011-09-13,21891,12,17.4,1.45,1
2011-09-13,21892,17,27.3,1.855,1
2011-09-13,21899,5,3.25,0.65,1
2011-09-13,21902,10,6.5,0.65,1
2011-09-13,21905,2,3.26,1.63,1
2011-09-13,21906,2,26.58,13.29,0
2011-09-13,21908,6,14.629999999999999,3.115,1
2011-09-13,21912,12,45.0,3.75,1
2011-09-13,21913,1,7.46,7.46,0
2011-09-13,21914,1,2.46,2.46,1
2011-09-13,21915,38,49.92,1.855,1
2011-09-13,21916,24,10.08,0.42,1
2011-09-13,21917,48,20.16,0.42,1
2011-09-13,21918,30,12.6,0.42,1
2011-09-13,21926,1,1.25,1.25,1
2011-09-13,21927,1,1.25,1.25,1
2011-09-13,21928,27,74.61,2.5925000000000002,1
2011-09-13,21929,25,52.0,2.08,1
2011-09-13,21930,132,248.44,2.5116666666666667,1
2011-09-13,21931,65,163.9,2.7633333333333336,1
2011-09-13,21932,2,4.109999999999999,2.0549999999999997,1
2011-09-13,21933,4,6.6,1.65,1
2011-09-13,21934,2,3.26,1.63,1
2011-09-13,21935,11,17.929999999999996,1.63,1
2011-09-13,21936,10,29.5,2.95,1
2011-09-13,21942,1,1.63,1.63,0
2011-09-13,21948,1,2.46,2.46,0
2011-09-13,21949,1,2.46,2.46,0
2011-09-13,21967,2,0.78,0.39,1
2011-09-13,21975,607,255.85,0.485,1
2011-09-13,21976,48,26.400000000000002,0.55,1
2011-09-13,21977,700,307.7,0.664,1
2011-09-13,21980,28,11.36,0.5366666666666666,1
2011-09-13,21981,25,10.19,0.61,1
2011-09-13,21982,6,2.3400000000000003,0.39,1
2011-09-13,21983,2,0.78,0.39,1
2011-09-13,21984,2,0.78,0.39,1
2011-09-13,21985,24,9.36,0.39,1
2011-09-13,21987,4,2.6,0.65,1
2011-09-13,21988,4,3.4,0.85,1
2011-09-13,21989,4,3.4,0.85,1
2011-09-13,21990,3,3.75,1.25,1
2011-09-13,21991,1,2.46,2.46,1
2011-09-13,21992,3,4.96,1.855,1
2011-09-13,21993,5,9.879999999999999,2.0566666666666666,1
2011-09-13,22023,12,5.04,0.42,1
2011-09-13,22024,24,10.08,0.42,1
2011-09-13,22025,12,5.04,0.42,1
2011-09-13,22026,12,5.04,0.42,1
2011-09-13,22027,1,0.83,0.83,1
2011-09-13,22029,60,25.2,0.42,1
2011-09-13,22030,25,10.91,0.5566666666666666,1
2011-09-13,22035,1,0.83,0.83,0
2011-09-13,22037,12,5.04,0.42,1
2011-09-13,22041,20,105.01,5.375,0
2011-09-13,22042,12,5.04,0.42,1
2011-09-13,22043,1,0.42,0.42,0
2011-09-13,22045,75,31.5,0.42,0
2011-09-13,22048,25,10.5,0.42,0
2011-09-13,22064,12,19.799999999999997,1.65,1
2011-09-13,22068,2,3.3,1.65,1
2011-09-13,22069,7,23.87,3.71,0
2011-09-13,22070,2,7.5,3.75,1
2011-09-13,22071,1,7.46,7.46,0
2011-09-13,22074,1,1.25,1.25,1
2011-09-13,22076,2,2.5,1.25,1
2011-09-13,22077,28,58.12,2.654,1
2011-09-13,22081,1,3.29,3.29,1
2011-09-13,22083,7,20.650000000000002,2.95,1
2011-09-13,22086,170,474.22,3.846,1
2011-09-13,22090,40,102.0,2.55,1
2011-09-13,22092,2,0.78,0.39,1
2011-09-13,22094,360,140.4,0.39,1
2011-09-13,22096,434,169.26000000000002,0.39,1
2011-09-13,22105,1,4.13,4.13,1
2011-09-13,22107,4,13.16,3.29,1
2011-09-13,22108,2,6.58,3.29,1
2011-09-13,22109,17,61.7,5.425,1
2011-09-13,22111,18,89.10000000000001,4.95,1
2011-09-13,22112,22,152.29000000000002,6.433333333333334,1
2011-09-13,22113,79,299.75,4.125,1
2011-09-13,22114,41,264.09000000000003,5.207777777777778,1
2011-09-13,22115,12,9.48,0.79,1
2011-09-13,22118,2,9.9,4.95,1
2011-09-13,22119,2,13.9,6.95,1
2011-09-13,22120,1,9.95,9.95,1
2011-09-13,22123,1,4.13,4.13,1
2011-09-13,22131,6,13.879999999999999,2.6766666666666663,1
2011-09-13,22135,1,0.83,0.83,0
2011-09-13,22138,83,360.45,4.8100000000000005,1
2011-09-13,22139,12,59.400000000000006,4.95,1
2011-09-13,22141,19,39.900000000000006,2.1,1
2011-09-13,22142,27,39.15,1.45,1
2011-09-13,22144,33,73.36,2.68,1
2011-09-13,22147,26,37.699999999999996,1.45,1
2011-09-13,22149,33,69.30000000000001,2.1,1
2011-09-13,22150,6,11.7,1.95,1
2011-09-13,22151,25,11.71,1.025,1
2011-09-13,22153,5,4.1499999999999995,0.83,0
2011-09-13,22155,20,8.4,0.42,1
2011-09-13,22156,37,32.23,1.24,1
2011-09-13,22158,8,23.6,2.95,1
2011-09-13,22161,30,14.34,0.9099999999999999,1
2011-09-13,22166,1,7.46,7.46,1
2011-09-13,22169,10,93.13,10.532499999999999,1
2011-09-13,22173,10,35.4,4.123333333333334,1
2011-09-13,22174,6,9.899999999999999,1.65,1
2011-09-13,22178,54,105.3,1.95,1
2011-09-13,22179,10,74.03999999999999,8.93,1
2011-09-13,22185,17,28.049999999999997,1.65,1
2011-09-13,22188,4,15.8,3.95,1
2011-09-13,22189,9,39.89,5.396666666666666,1
2011-09-13,22190,1,2.46,2.46,1
2011-09-13,22191,10,85.0,8.5,1
2011-09-13,22193,9,84.63,9.854999999999999,1
2011-09-13,22196,1,1.63,1.63,0
2011-09-13,22197,50,62.779999999999994,1.24,1
2011-09-13,22200,2,16.58,8.29,0
2011-09-13,22207,1,8.29,8.29,0
2011-09-13,22212,7,16.73,3.115,1
2011-09-13,22215,1,16.63,16.63,0
2011-09-13,22216,1,1.63,1.63,0
2011-09-13,22219,12,11.76,1.24,1
2011-09-13,22227,2,2.5,1.25,0
2011-09-13,22231,2,6.58,3.29,0
2011-09-13,22233,1,3.29,3.29,0
2011-09-13,22236,2,25.5,12.75,1
2011-09-13,22271,13,38.35000000000001,2.9500000000000006,1
2011-09-13,22273,13,38.35000000000001,2.9500000000000006,1
2011-09-13,22274,12,35.400000000000006,2.95,1
2011-09-13,22293,24,34.8,1.45,1
2011-09-13,22294,24,30.0,1.25,1
2011-09-13,22295,12,19.799999999999997,1.65,1
2011-09-13,22296,12,19.799999999999997,1.65,1
2011-09-13,22297,24,30.0,1.25,1
2011-09-13,22302,2,5.1,2.55,1
2011-09-13,22303,1,4.96,4.96,0
2011-09-13,22326,4,11.8,2.95,1
2011-09-13,22327,1,6.63,6.63,0
2011-09-13,22328,8,23.6,2.95,1
2011-09-13,22329,2,3.3,1.65,1
2011-09-13,22331,6,9.899999999999999,1.65,1
2011-09-13,22332,3,4.949999999999999,1.65,1
2011-09-13,22333,153,223.64999999999998,1.5499999999999998,1
2011-09-13,22335,1,1.25,1.25,0
2011-09-13,22348,1,1.63,1.63,1
2011-09-13,22349,13,48.75,3.75,1
2011-09-13,22352,1,4.96,4.96,0
2011-09-13,22354,1,7.46,7.46,0
2011-09-13,22355,96,188.64,1.2483333333333333,1
2011-09-13,22356,33,61.760000000000005,1.6425,1
2011-09-13,22358,2,11.58,5.79,0
2011-09-13,22362,2,5.9,2.95,1
2011-09-13,22364,1,5.79,5.79,0
2011-09-13,22366,4,33.0,8.25,1
2011-09-13,22367,24,46.8,1.95,1
2011-09-13,22371,1,4.25,4.25,1
2011-09-13,22378,4,19.009999999999998,4.545,0
2011-09-13,22379,51,112.82000000000001,2.5766666666666667,1
2011-09-13,22381,21,46.96,3.5300000000000002,1
2011-09-13,22382,41,89.99,2.2933333333333334,1
2011-09-13,22383,59,130.51,2.4825,1
2011-09-13,22384,47,77.55,1.6499999999999997,1
2011-09-13,22385,326,603.38,2.6666666666666665,1
2011-09-13,22386,337,634.46,2.3249999999999997,1
2011-09-13,22411,155,334.4,2.731111111111111,1
2011-09-13,22413,3,11.690000000000001,4.37,1
2011-09-13,22417,26,15.700000000000001,1.0166666666666666,1
2011-09-13,22418,36,30.599999999999998,0.85,1
2011-09-13,22420,1,0.83,0.83,0
2011-09-13,22422,2,2.5,1.25,0
2011-09-13,22423,58,706.3199999999999,13.6175,1
2011-09-13,22424,1,24.96,24.96,0
2011-09-13,22426,20,62.2,3.35,1
2011-09-13,22429,4,17.0,4.25,1
2011-09-13,22430,2,19.92,9.96,0
2011-09-13,22434,3,5.85,1.95,1
2011-09-13,22436,20,13.0,0.65,1
2011-09-13,22437,25,21.25,0.85,1
2011-09-13,22439,19,12.350000000000001,0.65,1
2011-09-13,22445,9,26.550000000000004,2.95,1
2011-09-13,22446,2,4.92,2.46,1
2011-09-13,22456,6,29.700000000000003,4.95,1
2011-09-13,22457,38,117.78000000000002,3.896666666666667,1
2011-09-13,22460,30,37.5,1.25,1
2011-09-13,22464,6,9.899999999999999,1.65,1
2011-09-13,22465,96,139.2,1.45,1
2011-09-13,22466,12,23.4,1.95,1
2011-09-13,22467,20,51.0,2.55,1
2011-09-13,22469,141,208.65,1.5999999999999999,1
2011-09-13,22470,12,35.4,2.95,1
2011-09-13,22476,1,4.95,4.95,1
2011-09-13,22481,9,11.25,1.25,1
2011-09-13,22485,2,25.5,12.75,1
2011-09-13,22486,1,8.29,8.29,1
2011-09-13,22488,28,47.839999999999996,2.06,1
2011-09-13,22489,147,53.919999999999995,0.5366666666666666,1
2011-09-13,22492,649,422.83000000000004,0.9766666666666666,1
2011-09-13,22493,16,26.4,1.65,1
2011-09-13,22495,1,5.79,5.79,1
2011-09-13,22499,2,11.9,5.95,1
2011-09-13,22501,1,20.79,20.79,0
2011-09-13,22502,2,11.9,5.95,1
2011-09-13,22507,5,30.59,7.869999999999999,1
2011-09-13,22508,13,52.46,5.605,1
2011-09-13,22530,224,82.56,0.39999999999999997,1
2011-09-13,22531,9,4.1899999999999995,0.625,1
2011-09-13,22532,8,3.36,0.42,1
2011-09-13,22533,8,3.36,0.42,1
2011-09-13,22534,200,72.48,0.39,1
2011-09-13,22537,48,20.16,0.42,1
2011-09-13,22538,12,5.04,0.42,1
2011-09-13,22545,12,5.04,0.42,1
2011-09-13,22548,24,30.0,1.25,1
2011-09-13,22549,12,17.4,1.45,1
2011-09-13,22551,24,39.599999999999994,1.65,1
2011-09-13,22553,24,39.599999999999994,1.65,1
2011-09-13,22554,25,42.88999999999999,2.1966666666666668,1
2011-09-13,22555,12,19.799999999999997,1.65,1
2011-09-13,22556,14,23.099999999999998,1.65,1
2011-09-13,22557,25,41.24999999999999,1.6499999999999997,1
2011-09-13,22558,16,28.039999999999996,2.1966666666666668,1
2011-09-13,22560,48,60.0,1.25,1
